user_id,age,sex,last_month_salary
15631,50,M,10900
15632,32,M,
15633,62,F,3891
15634,80,M,5833
15635,59,M,
15636,90,F,3594
15637,46,M,3000
15638,31,F,3150
15639,62,F,10500
15640,41,M,4400
15641,36,F,4100
15642,59,M,3249
15643,59,M,
15644,43,F,
15645,52,M,
15646,68,F,2000
15647,73,M,3000
15648,50,M,11637
15649,66,M,3920
15650,57,F,6950
15651,31,M,9300
15652,52,M,2900
15653,62,F,6859
15654,59,M,6670
15655,37,M,14500
15656,48,F,4333
15657,67,M,2935
15658,46,F,10900
15659,63,F,
15660,50,M,1677
15661,36,F,3200
15662,47,M,7700
15663,71,M,3158
15664,50,F,
15665,44,M,
15666,65,F,11783
15667,76,M,7420
15668,57,M,9440
15669,26,M,1782
15670,67,F,2593
15671,68,M,11083
15672,68,M,4291
15673,61,F,3000
15674,47,M,2552
15675,62,M,10000
15676,72,F,2463
15677,58,M,
15678,54,F,13500
15679,32,F,
15680,31,M,6500
15681,61,F,4377
15682,58,M,11183
15683,39,M,2875
15684,21,F,
15685,80,M,3000
15686,32,F,2833
15687,44,M,6949
15688,56,M,4000
15689,57,M,12600
15690,46,F,9957
15691,34,M,11925
15692,57,M,15000
15693,66,F,
15694,65,M,4500
15695,36,M,6400
15696,64,F,10324
15697,25,M,
15698,55,F,12906
15699,29,F,3750
15700,45,M,7848
15701,64,F,1890
15702,72,M,2500
15703,42,M,6000
15704,36,F,12375
15705,54,M,9152
15706,56,F,7500
15707,25,M,2120
15708,28,M,2000
15709,43,M,9000
15710,38,F,3500
15711,66,M,5003
15712,65,M,4583
15713,45,F,5390
15714,53,M,
15715,52,M,13000
15716,45,F,5134
15717,60,M,6333
15718,29,F,1
15719,59,F,5413
15720,26,M,
15721,32,F,
15722,56,M,4900
15723,61,M,
15724,37,F,11000
15725,35,M,7667
15726,23,F,
15727,61,M,11280
15728,58,M,12625
15729,45,M,7800
15730,53,F,4500
15731,47,M,
15732,26,M,2250
15733,57,F,7500
15734,52,M,
15735,47,M,1300
15736,25,F,2626
15737,53,M,7755
15738,30,F,3360
15739,49,F,5004
15740,51,M,3721
15741,62,F,5000
15742,67,M,0
15743,46,M,5543
15744,50,F,
15745,53,M,
15746,42,F,10000
15747,27,M,2600
15748,75,M,4300
15749,41,M,
15750,70,F,3000
15751,30,M,
15752,26,M,3600
15753,51,F,5000
15754,30,M,5700
15755,37,M,12625
15756,46,F,6187
15757,38,M,
15758,33,F,5786
15759,46,F,12833
15760,47,M,8635
15761,54,F,2750
15762,41,M,7630
15763,30,M,6800
15764,65,F,7887
15765,63,M,3601
15766,59,F,16882
15767,28,M,6000
15768,71,M,10125
15769,67,M,1852
15770,58,F,14146
15771,37,M,2000
15772,63,M,11382
15773,53,F,5139
15774,74,M,
15775,77,M,2000
15776,66,F,
15777,45,M,57000
15778,41,F,4500
15779,56,F,5166
15780,49,M,
15781,64,F,0
15782,55,M,6589
15783,31,M,2882
15784,40,F,
15785,39,M,2450
15786,83,F,7025
15787,59,M,17834
15788,70,M,4500
15789,71,M,7000
15790,49,F,6666
15791,27,M,3876
15792,65,M,26750
15793,42,F,5000
15794,42,M,4583
15795,55,M,10666
15796,42,F,7083
15797,57,M,6400
15798,39,F,8000
15799,54,F,
15800,48,M,2900
15801,51,F,14583
15802,68,M,18334
15803,66,M,3333
15804,58,F,4700
15805,62,M,3379
15806,53,F,2200
15807,62,M,6211
15808,29,M,
15809,60,M,2800
15810,49,F,11303
15811,82,M,
15812,43,M,2500
15813,63,F,5960
15814,53,M,2000
15815,57,M,2260
15816,50,F,9800
15817,66,M,17000
15818,49,F,
15819,49,F,8699
15820,49,M,8500
15821,50,F,7816
15822,40,M,6000
15823,54,M,
15824,47,F,9094
15825,50,M,30000
15826,45,F,4583
15827,47,M,4396
15828,35,M,7900
15829,71,M,
15830,65,F,7000
15831,43,M,8333
15832,79,M,11366
15833,53,F,5920
15834,62,M,
15835,43,M,6500
15836,35,F,2500
15837,51,M,1600
15838,47,F,5950
15839,74,F,6100
15840,70,M,
15841,53,F,10000
15842,26,M,560
15843,56,M,11183
15844,58,F,4300
15845,66,M,5018
15846,44,F,
15847,35,M,7250
15848,43,M,8044
15849,58,M,9701
15850,38,F,3700
15851,55,M,12500
15852,46,M,5667
15853,49,F,1773
15854,82,M,
15855,74,M,9000
15856,54,F,8000
15857,45,M,6000
15858,51,F,11099
15859,75,F,5833
15860,51,M,2550
15861,32,F,6000
15862,50,M,2033
15863,50,M,1500
15864,56,F,6250
15865,48,M,4166
15866,68,F,13441
15867,43,M,8656
15868,34,M,1
15869,74,M,
15870,71,F,
15871,32,M,
15872,29,M,6088
15873,38,F,4430
15874,79,M,4617
15875,29,M,4120
15876,50,F,8208
15877,44,M,9166
15878,56,F,8166
15879,57,F,14607
15880,49,M,5200
15881,90,F,5800
15882,48,M,4500
15883,78,M,5000
15884,48,F,24500
15885,75,M,
15886,51,F,2100
15887,68,M,3963
15888,27,M,
15889,59,M,9320
15890,62,F,
15891,46,M,3500
15892,31,M,10070
15893,90,F,2414
15894,61,M,
15895,55,M,10080
15896,49,F,14208
15897,35,M,5500
15898,62,F,4746
15899,55,F,14100
15900,50,M,8000
15901,48,F,10975
15902,85,M,6000
15903,61,M,8041
15904,61,F,7665
15905,67,M,6500
15906,64,F,
15907,85,M,375
15908,60,M,
15909,51,M,
15910,45,F,6078
15911,47,M,2000
15912,36,M,7580
15913,63,F,3833
15914,67,M,5117
15915,70,M,
15916,29,F,701
15917,78,M,5481
15918,28,F,2500
15919,51,F,4200
15920,31,M,4511
15921,64,F,8166
15922,64,M,9300
15923,48,M,5525
15924,48,F,10137
15925,31,M,6167
15926,60,F,3459
15927,74,M,4078
15928,74,M,
15929,71,M,
15930,26,F,3911
15931,54,M,7700
15932,48,M,150000
15933,50,F,3744
15934,57,M,2000
15935,39,M,1000
15936,45,F,800
15937,55,M,35000
15938,55,F,8125
15939,68,F,9333
15940,78,M,12750
15941,26,F,4800
15942,75,M,8988
15943,74,M,3000
15944,49,F,
15945,49,M,
15946,71,F,16578
15947,71,M,
15948,47,M,9899
15949,48,M,12175
15950,56,F,3700
15951,58,M,3083
15952,88,M,5314
15953,27,F,4700
15954,30,M,7557
15955,38,M,3632
15956,31,F,3150
15957,33,M,5416
15958,86,F,
15959,31,F,3600
15960,58,M,
15961,53,F,9624
15962,62,M,13619
15963,76,M,3500
15964,36,F,2500
15965,31,M,7500
15966,24,F,3200
15967,84,M,
15968,74,M,
15969,37,M,8633
15970,40,F,2500
15971,41,M,10650
15972,56,M,
15973,33,F,
15974,68,M,2100
15975,45,M,5000
15976,62,F,4166
15977,55,M,5000
15978,80,F,4500
15979,42,F,5400
15980,35,M,4663
15981,57,F,11647
15982,67,M,8000
15983,72,M,4166
15984,59,F,7633
15985,38,M,2500
15986,24,F,1400
15987,38,M,6305
15988,73,M,2456
15989,60,M,14500
15990,89,F,
15991,47,M,12475
15992,60,M,2600
15993,42,F,
15994,62,M,6500
15995,60,M,14850
15996,54,F,6250
15997,37,M,2900
15998,31,F,0
15999,74,F,5342
16000,61,M,6470
16001,63,F,5700
16002,53,M,4687
16003,84,M,
16004,62,F,
16005,61,M,5200
16006,61,F,8583
16007,49,M,1800
16008,63,M,
16009,36,M,2500
16010,56,F,71000
16011,57,M,3870
16012,40,M,4282
16013,47,F,
16014,64,M,6000
16015,37,M,4866
16016,64,F,8500
16017,45,M,9327
16018,50,F,3281
16019,90,F,
16020,34,M,1460
16021,40,F,6500
16022,39,M,4879
16023,34,M,2291
16024,68,F,0
16025,38,M,3200
16026,49,F,2800
16027,71,M,1500
16028,58,M,8083
16029,49,M,7500
16030,40,F,2718
16031,46,M,8167
16032,64,M,2300
16033,57,F,1600
16034,66,M,7216
16035,44,M,6600
16036,33,F,4246
16037,53,M,9000
16038,63,F,9820
16039,50,F,3547
16040,52,M,12750
16041,63,F,33333
16042,64,M,
16043,49,M,17467
16044,83,F,949
16045,68,M,4200
16046,53,F,10000
16047,88,M,
16048,79,M,
16049,52,M,8333
16050,37,F,3000
16051,47,M,5000
16052,50,M,3000
16053,51,F,
16054,50,M,8900
16055,60,M,23083
16056,40,F,12916
16057,75,M,4250
16058,36,F,3100
16059,47,F,4416
16060,46,M,8500
16061,75,F,4710
16062,27,M,3400
16063,54,M,
16064,71,F,
16065,60,M,15000
16066,36,F,
16067,39,M,
16068,36,M,9167
16069,58,M,5984
16070,40,F,16666
16071,63,M,13433
16072,54,M,4008
16073,64,F,25000
16074,49,M,5064
16075,62,M,
16076,59,F,2643
16077,80,M,
16078,45,F,5345
16079,39,F,
16080,65,M,7400
16081,56,F,4250
16082,51,M,
16083,35,M,5075
16084,42,F,8100
16085,71,M,3400
16086,48,F,11666
16087,54,M,3350
16088,24,M,4824
16089,85,M,
16090,30,F,2088
16091,43,M,16900
16092,38,M,4670
16093,57,F,4500
16094,44,M,10433
16095,34,M,3375
16096,28,F,3000
16097,32,M,3500
16098,50,F,2627
16099,50,F,8400
16100,32,M,8000
16101,31,F,5500
16102,76,M,6916
16103,58,M,
16104,60,F,6250
16105,33,M,6295
16106,56,F,
16107,33,M,11250
16108,30,M,
16109,45,M,
16110,50,F,
16111,47,M,2450
16112,42,M,3179
16113,41,F,
16114,45,M,
16115,68,M,
16116,30,F,3200
16117,70,M,0
16118,56,F,7250
16119,48,F,0
16120,39,M,10408
16121,28,F,3754
16122,41,M,
16123,87,M,10500
16124,39,F,5753
16125,36,M,9291
16126,65,F,5200
16127,53,M,9696
16128,42,M,4000
16129,28,M,
16130,36,F,8320
16131,51,M,3786
16132,57,M,7167
16133,25,F,3500
16134,65,M,9433
16135,36,M,5500
16136,23,F,764
16137,59,M,5779
16138,80,F,
16139,69,F,11000
16140,46,M,3741
16141,52,F,10333
16142,55,M,10266
16143,69,M,3690
16144,37,F,
16145,71,M,6870
16146,44,F,
16147,60,M,7400
16148,70,M,3481
16149,50,M,5500
16150,55,F,2716
16151,82,M,7500
16152,53,M,4271
16153,41,F,
16154,67,M,5416
16155,62,M,
16156,49,F,
16157,42,M,6500
16158,76,F,
16159,49,F,9705
16160,32,M,1200
16161,74,F,7500
16162,39,M,5000
16163,40,M,1
16164,61,F,
16165,45,M,4020
16166,37,F,7500
16167,48,M,2015
16168,52,M,11416
16169,38,M,7500
16170,51,F,10017
16171,63,M,8539
16172,54,M,
16173,68,F,4500
16174,38,M,
16175,46,M,2400
16176,51,F,5300
16177,30,M,
16178,69,F,
16179,64,F,4200
16180,40,M,6387
16181,48,F,8300
16182,52,M,
16183,50,M,4644
16184,42,F,
16185,43,M,
16186,54,F,12000
16187,54,M,12866
16188,66,M,1000
16189,62,M,2783
16190,71,F,1304
16191,47,M,13400
16192,76,M,8000
16193,31,F,2200
16194,62,M,
16195,53,M,12500
16196,35,F,5112
16197,42,M,6050
16198,49,F,6100
16199,49,F,5000
16200,32,M,6000
16201,31,F,
16202,70,M,7082
16203,31,M,3100
16204,61,F,3333
16205,65,M,
16206,43,F,6200
16207,77,M,9500
16208,29,M,1400
16209,61,M,1700
16210,50,F,8000
16211,51,M,
16212,60,M,1375
16213,62,F,
16214,38,M,8850
16215,66,M,12700
16216,39,F,3800
16217,66,M,15806
16218,65,F,13531
16219,47,F,
16220,54,M,3000
16221,29,F,8245
16222,63,M,5100
16223,54,M,7128
16224,83,F,5833
16225,57,M,2004
16226,48,F,4000
16227,56,M,
16228,71,M,13000
16229,51,M,4500
16230,33,F,3300
16231,60,M,
16232,52,M,5299
16233,33,F,4631
16234,90,M,3500
16235,32,M,
16236,39,F,10600
16237,46,M,
16238,63,F,3900
16239,52,F,
16240,52,M,11833
16241,65,F,5000
16242,65,M,5500
16243,42,M,7083
16244,46,F,10000
16245,90,M,
16246,73,F,7072
16247,38,M,4706
16248,41,M,18001
16249,37,M,5000
16250,68,F,
16251,46,M,9271
16252,76,M,5047
16253,24,F,864
16254,36,M,2716
16255,63,M,7166
16256,29,F,
16257,35,M,
16258,58,F,17000
16259,81,F,10500
16260,58,M,
16261,57,F,11500
16262,43,M,5417
16263,60,M,6666
16264,27,F,4000
16265,46,M,10528
16266,40,F,1100
16267,27,M,3098
16268,82,M,5000
16269,32,M,6586
16270,61,F,
16271,58,M,
16272,43,M,
16273,59,F,9037
16274,46,M,6500
16275,56,M,2900
16276,30,F,2800
16277,59,M,
16278,65,F,
16279,54,F,10950
16280,68,M,
16281,62,F,4166
16282,84,M,5500
16283,71,M,7000
16284,43,F,10667
16285,50,M,4196
16286,62,F,5000
16287,72,M,9500
16288,37,M,4175
16289,29,M,4856
16290,63,F,4500
16291,55,M,
16292,63,M,
16293,73,F,
16294,58,M,35037
16295,28,M,
16296,36,F,10
16297,41,M,1
16298,55,F,5000
16299,45,F,15000
16300,65,M,6635
16301,32,F,1300
16302,30,M,
16303,47,M,6600
16304,48,F,8000
16305,26,M,2880
16306,78,F,2972
16307,35,M,10400
16308,25,M,3100
16309,53,M,2366
16310,41,F,
16311,37,M,
16312,35,M,10000
16313,42,F,3770
16314,28,M,14340
16315,43,M,6000
16316,37,F,6300
16317,25,M,3500
16318,68,F,3750
16319,39,F,6666
16320,44,M,8900
16321,70,F,8166
16322,54,M,15654
16323,37,M,5511
16324,36,F,2600
16325,44,M,4166
16326,44,F,5300
16327,74,M,
16328,40,M,
16329,62,M,
16330,73,F,
16331,45,M,
16332,60,M,6833
16333,61,F,4128
16334,62,M,
16335,69,M,
16336,45,F,0
16337,73,M,3000
16338,53,F,
16339,73,F,3000
16340,44,M,5458
16341,79,F,6291
16342,63,M,2550
16343,32,M,1333
16344,49,F,7558
16345,61,M,
16346,74,F,4500
16347,51,M,
16348,48,M,5100
16349,37,M,30000
16350,32,F,3625
16351,67,M,12028
16352,47,M,3416
16353,53,F,4666
16354,68,M,4800
16355,56,M,4700
16356,37,F,4069
16357,64,M,2925
16358,48,F,2300
16359,55,F,2500
16360,38,M,3623
16361,44,F,9583
16362,44,M,4900
16363,66,M,12500
16364,32,F,5500
16365,51,M,9978
16366,54,F,
16367,60,M,20444
16368,65,M,
16369,42,M,2400
16370,45,F,2478
16371,43,M,10542
16372,72,M,
16373,58,F,3700
16374,41,M,3250
16375,90,M,
16376,49,F,10000
16377,37,M,7666
16378,55,F,13000
16379,44,F,15242
16380,25,M,4501
16381,46,F,8500
16382,71,M,917
16383,23,M,
16384,51,F,
16385,37,M,
16386,49,F,8250
16387,39,M,2742
16388,32,M,6722
16389,53,M,13000
16390,53,F,12200
16391,53,M,22333
16392,32,M,
16393,73,F,
16394,48,M,5630
16395,62,M,8900
16396,57,F,6580
16397,39,M,5868
16398,27,F,6250
16399,42,F,6675
16400,47,M,5166
16401,61,F,16916
16402,38,M,2752
16403,52,M,5233
16404,62,F,7000
16405,52,M,11250
16406,80,F,5686
16407,32,M,2200
16408,69,M,8745
16409,68,M,5750
16410,32,F,1500
16411,72,M,
16412,58,M,8200
16413,37,F,10000
16414,52,M,5436
16415,49,M,11450
16416,57,F,4166
16417,43,M,9766
16418,41,F,2919
16419,56,F,5500
16420,57,M,
16421,41,F,11000
16422,48,M,3600
16423,49,M,6600
16424,48,F,6955
16425,64,M,
16426,75,F,3895
16427,60,M,10500
16428,52,M,6250
16429,66,M,1053
16430,69,F,4600
16431,68,M,5833
16432,50,M,8333
16433,62,F,
16434,52,M,
16435,43,M,9228
16436,44,F,4331
16437,53,M,10917
16438,32,F,2416
16439,69,F,4416
16440,58,M,
16441,29,F,5000
16442,54,M,6902
16443,51,M,15800
16444,61,F,2404
16445,48,M,15000
16446,45,F,12166
16447,34,M,5678
16448,43,M,10366
16449,50,M,
16450,50,F,12668
16451,25,M,2916
16452,64,M,10000
16453,61,F,9458
16454,49,M,4050
16455,62,M,
16456,61,F,8346
16457,52,M,6600
16458,52,F,12560
16459,57,F,
16460,41,M,6000
16461,36,F,
16462,52,M,8416
16463,39,M,3750
16464,69,F,4725
16465,41,M,4300
16466,28,F,4416
16467,34,M,1400
16468,45,M,3527
16469,44,M,8333
16470,47,F,11000
16471,54,M,6468
16472,43,M,9200
16473,41,F,9298
16474,31,M,
16475,67,M,
16476,59,F,
16477,80,M,6000
16478,32,F,7666
16479,42,F,6711
16480,55,M,9300
16481,63,F,5783
16482,49,M,5141
16483,51,M,7911
16484,57,F,2833
16485,72,M,
16486,33,F,5440
16487,34,M,11600
16488,42,M,2120
16489,55,M,
16490,65,F,8500
16491,36,M,3000
16492,57,M,6826
16493,28,F,2600
16494,23,M,2600
16495,65,M,5666
16496,30,F,4500
16497,48,M,4042
16498,39,F,9200
16499,43,F,
16500,50,M,13125
16501,63,F,3500
16502,48,M,8000
16503,30,M,3200
16504,81,F,
16505,67,M,
16506,60,F,9750
16507,39,M,1666
16508,42,M,8900
16509,45,M,
16510,37,F,0
16511,31,M,7611
16512,64,M,4600
16513,63,F,4200
16514,34,M,6373
16515,59,M,7666
16516,67,F,
16517,64,M,
16518,49,F,6666
16519,35,F,10065
16520,57,M,
16521,77,F,11248
16522,36,M,4200
16523,35,M,8668
16524,44,F,
16525,28,M,2650
16526,50,F,5500
16527,75,M,3070
16528,72,M,4380
16529,35,M,1250
16530,44,F,2800
16531,40,M,10833
16532,40,M,5200
16533,53,F,3182
16534,59,M,6350
16535,60,M,7689
16536,54,F,13775
16537,73,M,1130
16538,28,F,2300
16539,68,F,3000
16540,60,M,7500
16541,71,F,5000
16542,50,M,
16543,47,M,14333
16544,61,F,20999
16545,53,M,3300
16546,25,F,2500
16547,37,M,6662
16548,33,M,8400
16549,42,M,7750
16550,80,F,4000
16551,49,M,4000
16552,53,M,14500
16553,67,F,
16554,72,M,
16555,91,M,8100
16556,58,F,
16557,41,M,4624
16558,34,F,5000
16559,45,F,
16560,63,M,9400
16561,72,F,3083
16562,25,M,764
16563,31,M,4500
16564,51,F,11833
16565,42,M,5833
16566,42,F,8250
16567,62,M,4400
16568,53,M,14500
16569,30,M,1700
16570,72,F,3856
16571,23,M,2100
16572,62,M,
16573,39,F,12200
16574,21,M,1300
16575,53,M,5839
16576,36,F,10416
16577,65,M,10200
16578,56,F,
16579,57,F,8644
16580,63,M,5351
16581,62,F,20000
16582,67,M,4693
16583,45,M,6000
16584,32,F,
16585,30,M,6136
16586,53,F,11000
16587,34,M,1000
16588,26,M,0
16589,59,M,
16590,59,F,15000
16591,54,M,7000
16592,35,M,
16593,47,F,
16594,29,M,2000
16595,61,M,16000
16596,68,F,2633
16597,56,M,3730
16598,40,F,5960
16599,29,F,
16600,62,M,18166
16601,73,F,
16602,89,M,
16603,36,M,5503
16604,72,F,3250
16605,48,M,3600
16606,46,F,
16607,69,M,1400
16608,62,M,7500
16609,48,M,7700
16610,55,F,
16611,45,M,
16612,81,M,571
16613,68,F,4916
16614,23,M,1906
16615,50,M,9000
16616,26,F,2800
16617,35,M,8500
16618,27,F,2460
16619,46,F,13575
16620,50,M,4745
16621,28,F,
16622,27,M,4300
16623,59,M,5489
16624,49,F,8720
16625,34,M,11666
16626,33,F,
16627,53,M,14500
16628,50,M,6666
16629,56,M,5900
16630,51,F,3790
16631,63,M,5386
16632,50,M,9083
16633,55,F,7000
16634,34,M,3700
16635,63,M,2905
16636,63,F,8983
16637,64,M,2250
16638,56,F,3699
16639,84,F,5000
16640,44,M,10000
16641,57,F,
16642,63,M,32000
16643,65,M,2225
16644,52,F,4833
16645,65,M,3893
16646,53,F,3900
16647,63,M,
16648,54,M,
16649,79,M,
16650,59,F,1600
16651,49,M,
16652,48,M,7250
16653,77,F,
16654,63,M,3400
16655,65,M,3400
16656,52,F,
16657,53,M,
16658,38,F,5264
16659,80,F,
16660,39,M,8500
16661,56,F,
16662,59,M,3947
16663,53,M,67000
16664,50,F,9281
16665,50,M,12546
16666,61,F,8750
16667,71,M,3400
16668,76,M,6500
16669,74,M,2950
16670,30,F,4369
16671,59,M,
16672,30,M,1040
16673,34,F,7083
16674,45,M,7175
16675,42,M,6250
16676,73,F,3790
16677,42,M,6000
16678,52,F,
16679,57,F,
16680,52,M,
16681,55,F,8400
16682,40,M,4600
16683,55,M,6735
16684,54,F,8333
16685,51,M,5166
16686,34,F,3270
16687,77,M,2916
16688,58,M,3750
16689,38,M,10250
16690,43,F,5273
16691,52,M,12833
16692,55,M,7335
16693,66,F,3400
16694,58,M,4970
16695,60,M,5800
16696,62,F,4530
16697,54,M,3750
16698,48,F,3175
16699,60,F,
16700,63,M,5333
16701,48,F,7400
16702,57,M,8395
16703,62,M,
16704,66,F,6200
16705,65,M,5500
16706,52,F,
16707,51,M,2500
16708,61,M,
16709,26,M,1200
16710,37,F,3000
16711,60,M,7500
16712,41,M,10000
16713,54,F,
16714,29,M,3000
16715,71,M,0
16716,80,F,10000
16717,27,M,5794
16718,30,F,3324
16719,27,F,800
16720,60,M,
16721,58,F,4793
16722,56,M,
16723,31,M,4841
16724,70,F,
16725,67,M,10950
16726,64,F,2877
16727,58,M,5000
16728,60,M,8125
16729,49,M,
16730,61,F,
16731,53,M,6450
16732,38,M,8200
16733,50,F,3000
16734,73,M,2080
16735,38,M,6666
16736,61,F,12200
16737,41,M,
16738,68,F,
16739,50,F,8100
16740,77,M,7500
16741,46,F,9000
16742,49,M,11489
16743,79,M,
16744,79,F,
16745,62,M,3100
16746,41,F,6000
16747,29,M,2100
16748,46,M,8705
16749,62,M,1306
16750,79,F,9516
16751,52,M,12766
16752,40,M,
16753,61,F,
16754,61,M,3375
16755,49,M,8333
16756,53,F,3047
16757,75,M,
16758,81,F,6500
16759,68,F,
16760,37,M,
16761,75,F,13642
16762,87,M,7491
16763,64,M,2704
16764,44,F,
16765,43,M,
16766,41,F,
16767,29,M,1232
16768,36,M,
16769,66,M,1
16770,78,F,2916
16771,39,M,10000
16772,49,M,
16773,71,F,1900
16774,31,M,
16775,85,M,
16776,66,F,8000
16777,44,M,18086
16778,61,F,
16779,26,F,
16780,29,M,3250
16781,54,F,8135
16782,80,M,
16783,68,M,7016
16784,67,F,13300
16785,38,M,8800
16786,59,F,
16787,60,M,
16788,51,M,8900
16789,28,M,6000
16790,36,F,2000
16791,39,M,13000
16792,77,M,4363
16793,67,F,
16794,57,M,
16795,53,M,5000
16796,41,F,
16797,50,M,
16798,72,F,4200
16799,50,F,8065
16800,37,M,4648
16801,47,F,4766
16802,61,M,6236
16803,54,M,4000
16804,66,F,4166
16805,62,M,
16806,45,F,2666
16807,53,M,14000
16808,50,M,2500
16809,44,M,7115
16810,64,F,2766
16811,63,M,6427
16812,54,M,11400
16813,48,F,2580
16814,54,M,5850
16815,50,M,8000
16816,43,F,5990
16817,37,M,1114
16818,51,F,6000
16819,32,F,1666
16820,81,M,1400
16821,49,F,7103
16822,62,M,
16823,47,M,5673
16824,56,F,3600
16825,51,M,3100
16826,29,F,
16827,30,M,16911
16828,55,M,5700
16829,41,M,9258
16830,67,F,8833
16831,61,M,0
16832,52,M,9166
16833,38,F,1189
16834,37,M,3816
16835,58,M,12500
16836,53,F,8540
16837,49,M,8300
16838,48,F,11583
16839,68,F,10833
16840,52,M,7250
16841,61,F,5100
16842,70,M,3633
16843,46,M,
16844,54,F,11065
16845,25,M,1500
16846,59,F,7466
16847,75,M,3200
16848,21,M,0
16849,47,M,
16850,43,F,
16851,40,M,5333
16852,61,M,9100
16853,73,F,
16854,80,M,4799
16855,40,M,6400
16856,58,F,
16857,56,M,6670
16858,43,F,9900
16859,24,F,1350
16860,32,M,7083
16861,75,F,2170
16862,73,M,6916
16863,45,M,8198
16864,32,F,400
16865,37,M,
16866,30,F,2400
16867,65,M,5800
16868,67,M,5500
16869,38,M,7250
16870,56,F,9642
16871,40,M,0
16872,61,M,2200
16873,24,F,1
16874,60,M,10130
16875,52,M,5000
16876,72,F,3643
16877,57,M,
16878,36,F,6300
16879,59,F,5952
16880,50,M,
16881,51,F,
16882,36,M,2600
16883,68,M,7161
16884,47,F,
16885,31,M,6333
16886,39,F,11000
16887,23,M,1500
16888,40,M,11833
16889,50,M,9000
16890,94,F,
16891,68,M,3750
16892,68,M,40000
16893,39,F,3864
16894,69,M,
16895,73,M,
16896,27,F,2833
16897,53,M,9057
16898,56,F,2750
16899,27,F,
16900,47,M,3083
16901,87,F,2700
16902,96,M,
16903,68,M,
16904,29,F,2500
16905,57,M,5855
16906,48,F,3177
16907,34,M,4375
16908,66,M,2225
16909,50,M,9300
16910,51,F,16934
16911,43,M,1650
16912,51,M,3384
16913,32,F,1760
16914,61,M,2082
16915,61,M,
16916,83,F,5200
16917,39,M,
16918,56,F,
16919,58,F,
16920,31,M,4167
16921,58,F,
16922,51,M,5400
16923,30,M,4166
16924,39,F,4500
16925,46,M,7500
16926,42,F,14027
16927,81,M,5690
16928,60,M,8060
16929,42,M,5468
16930,57,F,4650
16931,41,M,7500
16932,37,M,9583
16933,40,F,
16934,38,M,1415
16935,62,M,
16936,30,F,
16937,55,M,20583
16938,58,F,5316
16939,50,F,4430
16940,51,M,6090
16941,46,F,9083
16942,62,M,2700
16943,54,M,4966
16944,39,F,3700
16945,61,M,8987
16946,58,F,10800
16947,31,M,3200
16948,35,M,60000
16949,34,M,1
16950,62,F,
16951,40,M,7583
16952,68,M,3000
16953,46,F,1600
16954,72,M,4300
16955,28,M,1500
16956,46,F,12300
16957,26,M,0
16958,59,F,9000
16959,36,F,5400
16960,67,M,
16961,37,F,10666
16962,44,M,4000
16963,68,M,
16964,60,F,7000
16965,38,M,11000
16966,67,F,
16967,62,M,8000
16968,45,M,1472
16969,65,M,11000
16970,51,F,18840
16971,81,M,
16972,49,M,
16973,61,F,
16974,34,M,11000
16975,34,M,4800
16976,48,F,1300
16977,46,M,
16978,60,F,11400
16979,40,F,8583
16980,60,M,4261
16981,60,F,
16982,54,M,4166
16983,50,M,8300
16984,27,F,6900
16985,27,M,4566
16986,43,F,5200
16987,73,M,5286
16988,49,M,9000
16989,63,M,
16990,42,F,
16991,50,M,2453
16992,51,M,8167
16993,81,F,4355
16994,46,M,10833
16995,66,M,4500
16996,60,F,7750
16997,58,M,
16998,29,F,3666
16999,41,F,
17000,29,M,3216
17001,70,F,2300
17002,53,M,3589
17003,42,M,10639
17004,43,F,3600
17005,64,M,3958
17006,62,F,83000
17007,26,M,4000
17008,48,M,4313
17009,50,M,7113
17010,75,F,2500
17011,34,M,1920
17012,40,M,2176
17013,58,F,5800
17014,34,M,
17015,64,M,0
17016,45,F,4500
17017,51,M,
17018,67,F,12000
17019,34,F,4000
17020,47,M,8300
17021,34,F,10000
17022,48,M,
17023,49,M,11249
17024,71,F,10500
17025,59,M,6262
17026,66,F,3432
17027,76,M,3133
17028,44,M,
17029,70,M,4330
17030,62,F,
17031,57,M,6300
17032,68,M,
17033,53,F,5054
17034,61,M,5500
17035,45,M,4700
17036,48,F,51750
17037,35,M,8416
17038,33,F,
17039,72,F,4853
17040,68,M,2200
17041,87,F,2000
17042,37,M,5800
17043,62,M,6776
17044,51,F,5810
17045,44,M,3200
17046,56,F,
17047,47,M,7641
17048,36,M,1800
17049,46,M,4235
17050,77,F,2500
17051,51,M,6825
17052,51,M,1500
17053,30,F,6200
17054,73,M,3829
17055,80,M,
17056,38,F,3080
17057,49,M,9166
17058,64,F,3500
17059,47,F,6600
17060,69,M,3900
17061,42,F,7600
17062,60,M,19916
17063,52,M,5366
17064,37,F,3800
17065,58,M,7053
17066,53,F,2800
17067,67,M,13055
17068,51,M,8000
17069,54,M,2200
17070,77,F,
17071,86,M,7000
17072,71,M,661
17073,45,F,1500
17074,36,M,6480
17075,43,M,3300
17076,40,F,10820
17077,75,M,1000
17078,53,F,
17079,62,F,6200
17080,28,M,4100
17081,69,F,
17082,46,M,
17083,42,M,4308
17084,44,F,5783
17085,60,M,7600
17086,48,F,
17087,69,M,3200
17088,53,M,1200
17089,41,M,2300
17090,36,F,4662
17091,66,M,1966
