user_id,sex,age,age_category,dependents_c,dependents_category,last_month_salary_cleaned,default_flag,qty_loans_rs,qty_loans_ot,total_loans,with_bank_credit,using_lines_not_secured_personal_assets_cleaned,debt_ratio_cleaned,total_delayed_payments
20995,M,87,80-89,0,0,5166,0,0,4,4,1,0.050629318,0.010257403,0
28406,F,55,50-59,0,0,5166,0,1,14,15,1,0.006038718,0.78943294,0
15779,F,56,50-59,0,0,5166,0,1,12,13,1,0.389669582,0.33946197,0
7664,F,68,60-69,1,1,5166,0,0,2,2,1,0.002827489,0.003096574,0
25612,M,43,40-49,3,3+,5166,0,1,11,12,1,0.497069057,0.410489646,0
31327,M,40,40-49,0,0,5166,0,0,8,8,1,0.833070188,0.141087672,2
29880,M,70,70-79,0,0,5166,0,2,6,8,1,0.0,0.291852139,1
14544,F,56,50-59,1,1,5166,0,2,6,8,1,0.719882282,0.535513838,0
7820,M,35,30-39,3,3+,5166,0,1,8,9,1,0.740506329,0.812463712,1
10029,M,62,60-69,0,0,5166,0,1,4,5,1,0.049396787,0.157344687,1
35196,F,52,50-59,0,0,5166,0,0,9,9,1,0.080326639,0.082059222,0
32383,M,58,50-59,0,0,5166,0,1,22,23,1,0.016961278,0.385329979,1
20587,M,37,30-39,0,0,5166,1,1,10,11,1,0.885852358,0.522934004,6
35845,M,38,30-39,2,2,5166,0,2,7,9,1,0.005496078,0.48867815,0
31248,M,45,40-49,0,0,5166,0,1,5,6,1,0.9999999,0.278498161,0
15505,M,46,40-49,0,0,5166,0,2,10,12,1,0.533613661,0.593574608,0
16685,M,51,50-59,0,0,5166,0,1,7,8,1,0.001611081,0.23514612,0
29529,M,44,40-49,0,0,5166,0,0,8,8,1,0.290122203,0.213857171,2
13198,F,48,40-49,0,0,5166,0,0,2,2,1,0.990672885,0.067544029,0
13461,F,73,70-79,1,1,5166,0,2,7,9,1,0.031310449,0.991871492,0
1945,M,35,30-39,0,0,5166,0,0,1,1,1,0.9999999,0.02690149,0
3687,M,29,20-29,1,1,5166,0,0,11,11,1,0.141514216,0.034062319,0
9057,M,61,60-69,1,1,5166,0,1,15,16,1,0.040663823,0.450938649,0
35963,M,36,30-39,0,0,5166,0,0,3,3,1,0.9999999,0.0,0
16400,M,47,40-49,0,0,5166,0,2,14,16,1,0.317147219,0.365202245,0
6044,F,53,50-59,1,1,5166,0,2,14,16,1,0.099423022,0.401974066,0
28581,F,67,60-69,1,1,5166,0,3,9,12,1,0.781794913,0.335591252,1
20186,F,60,60-69,0,0,5166,0,0,10,10,1,0.866491835,0.597638862,0
9604,F,66,60-69,0,0,5166,0,1,14,15,1,0.288266301,0.60150958,1
5470,F,42,40-49,3,3+,5166,0,0,4,4,1,0.649870026,0.188891039,0
581,F,47,40-49,0,0,5166,0,2,9,11,1,0.126554333,0.37584672,1
29936,F,35,30-39,1,1,5166,0,1,4,5,1,0.27290903,0.437391136,2
35656,F,49,40-49,4,3+,5166,0,1,17,18,1,0.125729893,0.751112831,0
7595,M,73,70-79,0,0,5166,0,1,10,11,1,0.005586075,0.21811496,0
11034,M,56,50-59,2,2,5166,0,2,5,7,1,0.528313994,0.387071802,0
17138,F,45,40-49,1,1,5166,0,2,5,7,1,0.0,0.228178827,0
1024,F,48,40-49,0,0,5166,0,0,7,7,1,1.205980066,0.085155796,2
10762,M,54,50-59,0,0,5166,0,1,6,7,1,0.757638204,0.258176892,0
24590,F,73,70-79,0,0,5166,0,2,15,17,1,0.386323752,0.660925102,2
13381,F,61,60-69,0,0,5166,0,0,10,10,1,0.296518205,0.122895297,0
12457,M,62,60-69,1,1,5163,0,2,6,8,1,0.065417245,0.385941131,0
20801,F,49,40-49,0,0,5163,0,0,5,5,1,0.0,0.127226956,0
14089,M,50,50-59,2,2,5162,0,0,1,1,1,0.9999999,0.016463297,0
32140,M,59,50-59,4,3+,5161,0,1,10,11,1,1.142883112,1.042231693,1
25961,F,65,60-69,0,0,5161,0,1,4,5,1,0.231024299,0.310538551,0
24470,F,69,60-69,2,2,5158,0,1,4,5,1,0.0,0.154487304,0
20510,F,68,60-69,1,1,5158,0,1,4,5,1,0.073248295,0.138205079,0
7868,M,57,50-59,1,1,5157,0,1,1,2,1,0.003349833,0.253005041,0
7822,M,61,60-69,0,0,5156,0,2,8,10,1,0.180557068,0.596082994,4
10879,F,65,60-69,0,0,5153,0,0,11,11,1,0.012987985,0.00620877,0
27365,M,51,50-59,0,0,5153,0,1,6,7,1,0.012922746,0.296468762,0
6057,M,52,50-59,0,0,5153,0,1,8,9,1,0.213214744,0.451493985,0
24527,M,72,70-79,0,0,5151,0,2,15,17,1,0.120915283,0.40314441,0
25282,M,88,80-89,0,0,5151,0,0,20,20,1,0.005017831,0.120729814,0
6047,M,66,60-69,0,0,5150,0,1,12,13,1,0.0,0.395845467,1
8151,M,47,40-49,2,2,5150,0,1,5,6,1,1.00551534,0.602601437,1
18670,F,67,60-69,1,1,5150,0,1,8,9,1,0.0,0.184236071,0
33091,M,52,50-59,3,3+,5150,0,1,7,8,1,0.130494812,0.349640846,0
32967,M,39,30-39,1,1,5150,0,0,13,13,1,0.38259487,0.417200544,0
14690,F,48,40-49,1,1,5150,0,2,15,17,1,0.607030955,0.561250243,0
8451,M,70,70-79,0,0,5150,0,2,6,8,1,0.033775138,0.415841584,0
26423,M,51,50-59,1,1,5150,0,1,2,3,1,0.331012319,0.213939041,5
5335,M,41,40-49,0,0,5150,0,1,14,15,1,0.844866008,0.708988546,0
25991,M,68,60-69,1,1,5150,0,1,4,5,1,0.573738794,0.269268103,0
26492,M,79,70-79,0,0,5150,0,1,13,14,1,0.02838915,0.07396622,0
10588,M,56,50-59,0,0,5150,0,1,3,4,1,0.257645196,0.214715589,0
8820,M,46,40-49,4,3+,5150,0,1,9,10,1,0.976354547,0.333139196,0
10738,F,30,30-39,1,1,5150,0,1,8,9,1,0.183887668,0.355076684,0
9864,F,53,50-59,0,0,5150,0,1,5,6,1,0.9999999,0.927004465,0
21604,F,29,20-29,1,1,5150,1,0,5,5,1,1.113318224,0.331391963,2
14979,F,50,50-59,0,0,5150,0,1,7,8,1,0.365340866,0.501844302,0
19274,M,62,60-69,1,1,5150,0,0,8,8,1,0.938261645,0.420695011,5
4856,F,29,20-29,0,0,5150,0,0,3,3,1,0.871007071,0.026014366,3
4458,F,45,40-49,3,3+,5149,0,2,5,7,1,0.078675366,0.568737864,0
23727,M,47,40-49,0,0,5148,0,1,10,11,1,0.468262824,0.858030686,1
30564,F,38,30-39,3,3+,5146,0,1,8,9,1,0.053135266,0.380610064,1
11542,M,35,30-39,0,0,5145,0,2,3,5,1,0.070502037,0.2465993,0
18001,F,49,40-49,0,0,5145,0,1,11,12,1,0.0,0.281577925,0
24750,F,63,60-69,0,0,5144,0,1,10,11,1,0.076828281,0.286880466,0
16482,M,49,40-49,0,0,5141,0,1,8,9,1,0.164402979,0.331583042,0
35185,M,55,50-59,1,1,5141,0,1,5,6,1,0.0,0.221703617,0
32598,F,47,40-49,2,2,5140,0,2,10,12,1,0.307495682,0.746547364,0
35233,F,76,70-79,1,1,5140,0,1,5,6,1,0.932858887,0.727095896,2
9952,M,62,60-69,0,0,5140,0,1,7,8,1,0.112120452,0.359852169,0
8631,M,69,60-69,1,1,5140,0,1,13,14,1,0.067456782,0.415483369,0
667,M,67,60-69,0,0,5140,0,0,7,7,1,0.0753197,0.007780587,0
15773,F,53,50-59,0,0,5139,0,1,19,20,1,0.613875912,0.456031128,4
32479,F,78,70-79,1,1,5137,0,1,13,14,1,0.073777734,0.319968859,0
13185,M,43,40-49,0,0,5136,0,2,8,10,1,0.221302482,0.353319058,0
23130,F,39,30-39,1,1,5136,0,0,3,3,1,0.358565737,0.064239829,0
13312,M,75,70-79,0,0,5136,0,1,10,11,1,0.021420967,0.169164882,0
21563,M,55,50-59,0,0,5134,0,0,2,2,1,0.176930769,0.017332035,0
27621,F,36,30-39,0,0,5134,0,1,7,8,1,0.712937824,0.807205453,0
9759,F,62,60-69,0,0,5134,0,1,20,21,1,0.113149212,0.301850049,0
15716,F,45,40-49,3,3+,5134,0,2,3,5,1,0.163902649,0.381499513,0
13046,F,49,40-49,3,3+,5133,0,1,22,23,1,0.111258997,0.370276587,1
17144,F,44,40-49,3,3+,5133,0,1,8,9,1,0.004011448,0.402025711,0
18685,M,47,40-49,0,0,5133,0,0,14,14,1,0.65416411,0.251655629,1
13909,M,57,50-59,0,0,5133,0,2,11,13,1,0.0,0.609855863,0
35376,F,49,40-49,2,2,5133,0,0,11,11,1,0.415536529,0.212504869,2
27038,F,36,30-39,3,3+,5131,0,0,12,12,1,0.369663034,0.312938426,3
7586,F,48,40-49,3,3+,5131,0,1,4,5,1,0.02602053,0.218823071,0
6629,M,45,40-49,2,2,5131,0,1,5,6,1,0.0,0.196024942,4
28640,M,64,60-69,0,0,5130,0,1,6,7,1,0.968319968,0.62132138,1
33279,F,47,40-49,0,0,5130,0,1,14,15,1,0.266451486,0.294484506,0
34228,M,51,50-59,1,1,5130,0,1,7,8,1,0.241463475,0.239134672,1
30790,F,84,80-89,0,0,5127,0,0,2,2,1,0.012469855,0.001170047,0
27894,M,60,60-69,1,1,5127,0,1,2,3,1,0.053772459,0.216653666,0
23627,M,79,70-79,0,0,5126,0,2,5,7,1,0.006111017,0.412326897,0
35925,M,87,80-89,0,0,5126,0,0,4,4,1,0.00236725,0.000195046,0
24948,M,32,30-39,0,0,5125,0,0,5,5,1,0.002423618,0.057939914,0
8920,M,43,40-49,2,2,5125,0,1,7,8,1,0.009676451,0.228053063,0
32196,F,57,50-59,1,1,5125,0,0,27,27,1,0.53613678,0.157432696,0
30824,F,46,40-49,0,0,5125,0,0,1,1,1,0.860465116,0.001365587,0
31876,F,45,40-49,0,0,5121,0,0,16,16,1,0.006914224,0.150722374,0
14417,M,68,60-69,0,0,5120,0,1,11,12,1,0.085663398,0.341144308,0
23142,M,59,50-59,2,2,5120,0,0,4,4,1,0.75704859,0.217926186,0
19146,F,52,50-59,4,3+,5120,0,2,6,8,1,0.069073783,0.496387424,0
35155,M,42,40-49,5,3+,5118,0,0,5,5,1,0.020877285,0.098066029,0
15914,M,67,60-69,0,0,5117,0,0,15,15,1,0.182328085,0.074443142,0
2369,M,51,50-59,0,0,5116,0,3,8,11,1,0.084764154,0.760992769,0
211,M,71,70-79,0,0,5116,0,0,7,7,1,0.101386246,0.064100059,0
3915,M,48,40-49,3,3+,5116,0,1,5,6,1,0.828363184,0.514363885,0
32937,M,45,40-49,1,1,5116,0,1,8,9,1,0.241144648,0.264021888,0
29356,F,48,40-49,1,1,5116,0,0,2,2,1,0.140485951,0.038889975,0
73,F,52,50-59,0,0,5115,0,0,4,4,1,0.003363534,0.000586396,0
30514,M,61,60-69,0,0,5115,0,3,13,16,1,0.03564735,0.616301798,0
24937,M,50,50-59,2,2,5114,0,1,12,13,1,0.171772056,0.478592375,1
35133,F,79,70-79,0,0,5114,0,2,5,7,1,0.027898605,0.255522972,0
26684,F,36,30-39,0,0,5112,1,0,3,3,1,1.330677291,0.112067279,3
16196,F,35,30-39,0,0,5112,0,1,10,11,1,0.0,0.281830628,0
2555,M,43,40-49,0,0,5112,0,1,10,11,1,0.220765533,0.478779581,0
25304,F,56,50-59,1,1,5112,0,2,15,17,1,0.120302424,0.307256014,0
30825,M,34,30-39,0,0,5111,0,0,10,10,1,0.0,0.213615023,0
2712,M,68,60-69,0,0,5109,0,0,6,6,1,0.105638829,0.06888454,0
9085,M,56,50-59,0,0,5108,0,1,15,16,1,0.274941664,0.356038364,0
25877,M,45,40-49,1,1,5107,0,1,8,9,1,0.513119284,0.290328896,0
4201,F,33,30-39,0,0,5106,0,1,10,11,1,0.110755031,0.51497944,0
25667,M,47,40-49,1,1,5105,0,0,18,18,1,0.081027414,0.148648649,0
27807,M,52,50-59,0,0,5105,0,1,16,17,1,0.022091951,0.325107716,0
6838,F,53,50-59,0,0,5105,0,3,9,12,1,0.717082441,0.653153153,1
8136,F,88,80-89,0,0,5104,0,1,7,8,1,0.006563766,0.223898139,0
26694,M,43,40-49,1,1,5104,0,3,3,6,1,0.119776045,0.480313418,0
30016,F,50,50-59,0,0,5104,0,0,2,2,1,0.485302939,0.109304603,0
20883,M,62,60-69,0,0,5103,0,1,12,13,1,0.759384423,0.561128527,0
18107,M,30,30-39,0,0,5100,0,0,22,22,1,0.190022252,0.189962752,1
10441,F,56,50-59,1,1,5100,0,1,5,6,1,0.195447727,0.271123309,1
1896,F,38,30-39,3,3+,5100,0,0,8,8,1,0.38394519,0.232895511,0
32434,M,39,30-39,3,3+,5100,0,1,6,7,1,0.428252978,0.319545187,0
25635,M,58,50-59,0,0,5100,0,3,17,20,1,0.488656994,0.98980592,0
11961,F,27,20-29,1,1,5100,0,4,8,12,1,0.0,0.637326015,0
10648,M,68,60-69,1,1,5100,0,1,13,14,1,0.03408403,0.066261517,0
915,M,80,80-89,1,1,5100,0,0,5,5,1,0.55685752,0.25034307,1
30682,M,36,30-39,2,2,5100,0,0,8,8,1,0.4700699,0.403058224,0
19276,F,79,70-79,0,0,5100,0,0,10,10,1,0.007601912,0.050578318,0
11974,M,55,50-59,2,2,5100,0,0,6,6,1,0.268954907,0.076063517,1
12055,M,49,40-49,0,0,5100,0,1,3,4,1,0.0,0.415800823,0
21312,M,36,30-39,3,3+,5100,0,0,11,11,1,0.899539895,0.369143305,0
18868,M,64,60-69,0,0,5100,0,3,10,13,1,0.078033137,0.517741619,0
8109,M,53,50-59,2,2,5100,0,1,11,12,1,0.118171664,0.525975299,1
10314,M,42,40-49,2,2,5100,0,1,4,5,1,0.9999999,0.229954911,0
4235,M,34,30-39,3,3+,5100,0,0,8,8,1,0.163294686,0.285826309,0
3867,M,35,30-39,4,3+,5100,0,0,4,4,1,0.339973848,0.104097236,0
1146,F,78,70-79,1,1,5100,0,0,8,8,1,0.001165252,0.104097236,0
11001,F,54,50-59,0,0,5100,0,0,7,7,1,0.908275228,0.205645952,1
31275,M,47,40-49,1,1,5100,0,0,5,5,1,0.495796832,0.034503039,0
27070,F,47,40-49,2,2,5100,0,2,4,6,1,0.34410215,0.317584787,0
35904,F,40,40-49,0,0,5100,0,0,5,5,1,0.0,0.082728877,0
13060,M,34,30-39,0,0,5100,0,0,5,5,1,0.202871397,0.142521074,0
19736,F,66,60-69,0,0,5100,0,0,3,3,1,0.274126503,0.056067438,1
19673,F,83,80-89,0,0,5100,0,1,9,10,1,0.0,0.211723192,0
29818,F,55,50-59,1,1,5100,0,2,19,21,1,0.95914383,0.884336405,0
12215,M,59,50-59,0,0,5100,0,1,3,4,1,0.412467254,0.675945893,0
27697,M,38,30-39,0,0,5100,0,2,9,11,1,0.616496242,0.612036856,0
31091,M,57,50-59,0,0,5100,0,0,7,7,1,0.056524988,0.090570476,0
34543,M,30,30-39,0,0,5100,0,0,7,7,1,0.316787329,0.263085669,0
9792,M,41,40-49,1,1,5100,0,0,1,1,1,0.340977268,0.029994119,0
14255,M,57,50-59,0,0,5100,0,1,8,9,1,0.290265422,0.374828465,0
28966,F,59,50-59,0,0,5100,0,1,6,7,1,0.009905349,0.224269751,0
16348,M,48,40-49,3,3+,5100,0,1,2,3,1,0.9999999,0.433640463,1
8467,M,45,40-49,2,2,5100,0,0,2,2,1,0.996939088,0.328759067,5
6582,M,83,80-89,0,0,5100,0,0,2,2,1,0.0,0.0,0
25886,F,46,40-49,2,2,5100,0,1,10,11,1,0.172364961,0.162713193,0
9281,F,30,30-39,0,0,5100,0,0,6,6,1,0.991334778,0.092530876,0
22621,F,40,40-49,0,0,5100,0,0,6,6,1,0.023690485,0.192903352,0
27145,M,42,40-49,1,1,5100,0,2,23,25,1,0.377911643,0.581650657,1
6109,M,39,30-39,2,2,5100,0,2,11,13,1,0.380196134,0.452068222,0
24048,M,45,40-49,3,3+,5100,0,1,10,11,1,0.035879587,0.571848657,0
32092,M,28,20-29,0,0,5100,0,1,4,5,1,0.196370222,0.25347971,0
16841,F,61,60-69,1,1,5100,0,0,3,3,1,0.008265565,0.00019604,0
35697,M,44,40-49,1,1,5100,0,1,5,6,1,0.943158132,0.617722015,0
26972,M,32,30-39,3,3+,5100,0,1,5,6,1,0.914510686,0.281121349,0
22626,F,68,60-69,0,0,5100,0,1,14,15,1,0.0,0.218192511,0
7717,M,46,40-49,2,2,5100,0,1,9,10,1,0.015103245,0.231523231,0
5892,M,50,50-59,2,2,5100,0,1,6,7,1,0.055114405,0.468731621,0
2546,F,49,40-49,3,3+,5100,0,1,7,8,1,0.0,0.405606744,0
12936,F,48,40-49,1,1,5100,0,0,6,6,1,0.53778449,0.174671633,0
33662,M,63,60-69,1,1,5100,0,0,7,7,1,0.151233951,0.064693197,1
34209,M,35,30-39,3,3+,5100,0,3,5,8,1,0.710565699,0.582826897,0
16222,M,63,60-69,1,1,5100,0,1,3,4,1,0.031799205,0.279160949,0
2660,M,61,60-69,1,1,5100,0,0,9,9,1,0.0,0.273867869,0
28367,M,42,40-49,2,2,5100,0,0,5,5,1,0.799700772,0.195647912,0
25549,M,31,30-39,0,0,5100,0,2,13,15,1,0.019750628,0.591844736,0
20698,F,59,50-59,0,0,5100,0,3,19,22,1,0.027848271,0.922368163,0
6263,M,50,50-59,3,3+,5099,0,1,12,13,1,0.0,0.285882353,0
23718,F,49,40-49,0,0,5099,0,3,13,16,1,0.0,0.301960784,0
26015,M,55,50-59,1,1,5099,0,1,10,11,1,0.189664611,0.361960784,0
11536,F,48,40-49,3,3+,5098,0,1,5,6,1,0.290159955,0.293390861,0
8747,M,83,80-89,0,0,5098,0,1,6,7,1,0.0,0.128260443,0
21817,M,51,50-59,2,2,5098,0,1,16,17,1,0.386301042,0.578937046,0
31673,F,43,40-49,2,2,5098,0,1,4,5,1,0.033635231,0.170817807,0
24406,F,46,40-49,0,0,5096,0,4,3,7,1,0.088663852,0.867372964,0
13834,M,36,30-39,2,2,5096,0,2,13,15,1,0.139479141,0.354914656,0
25690,F,47,40-49,1,1,5095,0,2,14,16,1,0.4482245,0.657770801,0
3307,M,58,50-59,0,0,5095,0,2,14,16,1,0.98609001,0.425431711,3
8857,M,69,60-69,0,0,5093,0,1,7,8,1,0.080948741,0.21024735,0
24173,F,80,80-89,0,0,5091,0,0,3,3,1,0.0,0.000981932,0
24860,M,39,30-39,0,0,5091,0,0,5,5,1,0.165481143,0.073644933,0
35953,F,40,40-49,0,0,5091,0,0,8,8,1,0.071443853,0.03299293,0
29743,M,59,50-59,0,0,5086,0,2,4,6,1,0.023197911,0.429526243,0
21252,M,80,80-89,0,0,5085,0,0,4,4,1,0.001700565,0.0,0
5774,M,36,30-39,1,1,5085,0,0,13,13,1,0.323779147,0.138025954,0
850,F,46,40-49,3,3+,5085,0,0,1,1,1,0.9999999,0.038143924,2
10128,M,60,60-69,1,1,5085,0,2,9,11,1,0.062315817,0.275265435,0
2629,M,55,50-59,0,0,5085,0,1,4,5,1,0.001147025,0.160637043,0
1624,F,39,30-39,4,3+,5084,1,0,5,5,1,1.048625312,0.226548673,7
22350,F,38,30-39,0,0,5083,1,1,10,11,1,0.717569535,0.437647522,4
24037,M,57,50-59,0,0,5083,0,2,12,14,1,0.017539956,0.151652242,0
6207,M,52,50-59,0,0,5083,0,2,13,15,1,0.018849506,0.29956727,0
32630,F,44,40-49,0,0,5083,0,1,3,4,1,0.073505548,0.193941778,0
8905,M,67,60-69,2,2,5083,0,3,5,8,1,0.292774699,0.528127459,1
8694,M,39,30-39,0,0,5083,0,2,3,5,1,0.00263144,1.439221086,0
11066,F,41,40-49,2,2,5083,0,1,3,4,1,0.179422875,0.34166011,0
6103,M,47,40-49,0,0,5083,0,2,3,5,1,0.462836169,0.408733281,0
27205,M,69,60-69,0,0,5083,0,16,18,34,1,0.009371143,1.920327625,0
20241,F,69,60-69,0,0,5083,0,0,3,3,1,0.055392014,0.018686074,0
15610,F,48,40-49,0,0,5083,0,1,4,5,1,0.38149859,0.432533438,0
14168,M,50,50-59,2,2,5083,0,1,12,13,1,0.575871013,0.48465775,0
12391,M,70,70-79,0,0,5083,0,1,4,5,1,0.013278761,0.260818253,0
9931,M,68,60-69,0,0,5083,0,0,3,3,1,0.002142796,0.050550747,0
26421,F,45,40-49,2,2,5083,0,2,23,25,1,0.14184017,0.428599528,3
24582,M,41,40-49,3,3+,5083,0,2,2,4,1,0.118425691,0.307631786,0
21578,F,43,40-49,1,1,5083,0,1,19,20,1,0.143323868,0.274390244,0
4067,M,30,30-39,0,0,5083,0,0,16,16,1,0.363632946,0.233674272,0
3221,F,37,30-39,0,0,5083,0,1,9,10,1,0.000153838,0.440007868,3
27636,F,44,40-49,0,0,5083,0,0,7,7,1,0.381601596,0.174075531,0
24498,F,44,40-49,1,1,5083,0,3,2,5,1,0.747375119,1.638867034,1
2197,M,41,40-49,2,2,5083,0,0,3,3,1,0.093563548,0.016522423,0
12835,M,45,40-49,0,0,5083,0,0,11,11,1,0.021599545,0.060778914,0
23437,M,36,30-39,2,2,5082,0,2,10,12,1,0.001896443,0.49183553,0
14163,M,74,70-79,1,1,5080,0,1,5,6,1,0.025325536,0.160007872,0
30350,F,34,30-39,2,2,5080,0,0,5,5,1,0.619957244,0.081480024,1
22855,M,60,60-69,1,1,5079,0,2,13,15,1,0.050276888,0.365944882,0
11777,M,58,50-59,0,0,5076,0,4,9,13,1,0.0,1.157770337,0
33397,M,72,70-79,0,0,5076,0,1,2,3,1,0.023189372,0.278313965,0
5347,M,83,80-89,0,0,5076,0,0,2,2,1,0.016202398,0.002363601,0
16083,M,35,30-39,2,2,5075,0,2,3,5,1,0.14584552,0.346335697,1
25956,F,51,50-59,0,0,5075,0,2,7,9,1,0.06515761,0.459416864,0
17707,M,56,50-59,0,0,5075,0,1,5,6,1,0.440889122,0.256895193,0
29922,M,46,40-49,1,1,5075,0,1,9,10,1,0.425135764,0.350275808,1
11166,F,59,50-59,2,2,5074,0,0,9,9,1,0.004337979,0.087093596,0
29677,M,49,40-49,1,1,5073,0,3,27,30,1,0.051905421,0.711076074,0
7705,M,42,40-49,0,0,5072,0,0,4,4,1,0.581970603,0.25980682,0
35223,M,82,80-89,1,1,5071,0,2,9,11,1,0.177000871,0.397082019,0
30546,F,70,70-79,0,0,5070,0,0,13,13,1,0.152279545,0.169986196,0
4577,M,43,40-49,2,2,5070,0,2,18,20,1,0.854558321,0.856635772,0
21135,M,27,20-29,2,2,5070,0,0,4,4,1,0.667633237,0.115361862,0
939,F,43,40-49,0,0,5070,0,2,2,4,1,0.9999999,0.410569907,0
31458,F,50,50-59,1,1,5068,0,3,2,5,1,0.006374841,0.284671533,0
17293,F,80,80-89,0,0,5067,0,0,16,16,1,0.087022331,1.920327625,0
12309,M,85,80-89,0,0,5067,0,0,3,3,1,0.004119835,1.920327625,0
27982,M,87,80-89,0,0,5067,0,0,8,8,1,0.00215145,1.920327625,0
30954,M,87,80-89,0,0,5067,0,0,2,2,1,0.156750538,1.920327625,0
32192,M,87,80-89,0,0,5067,0,0,5,5,1,0.030782734,1.920327625,0
62,M,88,80-89,0,0,5067,0,0,3,3,1,0.058241061,1.920327625,0
16659,F,80,80-89,0,0,5067,0,0,7,7,1,0.0,0.0,0
17747,M,81,80-89,0,0,5067,0,0,11,11,1,0.001473607,1.920327625,0
13707,M,82,80-89,0,0,5067,0,0,8,8,1,0.009959801,1.920327625,0
33583,M,84,80-89,0,0,5067,0,0,3,3,1,0.066581799,1.920327625,0
11401,F,85,80-89,0,0,5067,0,0,5,5,1,0.457756045,1.920327625,0
15958,F,86,80-89,0,0,5067,0,1,1,2,1,0.9999999,1.920327625,0
29413,F,81,80-89,0,0,5067,0,0,3,3,1,0.019713722,1.920327625,0
30879,F,80,80-89,0,0,5067,0,2,4,6,1,0.013483001,1.920327625,0
35053,F,80,80-89,0,0,5067,0,0,6,6,1,0.811797051,1.920327625,0
2556,F,81,80-89,0,0,5067,0,0,1,1,1,0.071976008,1.920327625,0
29388,M,81,80-89,0,0,5067,0,0,9,9,1,0.001045717,0.0,0
8684,F,84,80-89,0,0,5067,0,0,12,12,1,0.004514673,1.920327625,0
3636,F,85,80-89,0,0,5067,0,1,2,3,1,0.065066741,1.920327625,0
9964,F,85,80-89,0,0,5067,0,0,6,6,1,0.080298786,1.920327625,0
15061,F,88,80-89,0,0,5067,0,0,3,3,1,0.0,0.0,0
16782,M,80,80-89,0,0,5067,0,0,5,5,1,0.015270496,1.920327625,0
309,M,81,80-89,0,0,5067,0,0,2,2,1,0.035703734,1.920327625,0
34478,F,81,80-89,0,0,5067,0,1,11,12,1,0.153785259,1.920327625,0
548,M,82,80-89,0,0,5067,0,0,3,3,1,0.9999999,0.0,0
31961,F,84,80-89,0,0,5067,0,0,13,13,1,0.008266768,1.920327625,0
34557,M,85,80-89,0,0,5067,0,0,1,1,1,0.016766108,1.920327625,0
8196,F,88,80-89,0,0,5067,0,0,5,5,1,0.0,0.0,1
14779,F,83,80-89,0,0,5067,0,0,5,5,1,0.038410635,1.920327625,0
8951,M,87,80-89,0,0,5067,0,0,7,7,1,0.024043133,1.920327625,0
35311,M,89,80-89,0,0,5067,0,0,5,5,1,0.9999999,0.0,0
19497,M,80,80-89,0,0,5067,0,0,14,14,1,0.0,1.920327625,0
4339,F,81,80-89,0,0,5067,0,0,4,4,1,0.043243717,1.920327625,0
12556,F,83,80-89,0,0,5067,0,0,2,2,1,0.002549873,1.0,0
31756,F,84,80-89,0,0,5067,0,0,6,6,1,0.062843737,1.920327625,0
16089,M,85,80-89,0,0,5067,0,0,2,2,1,0.0179988,1.920327625,0
32226,F,85,80-89,0,0,5067,0,0,5,5,1,0.0,1.920327625,0
30380,M,86,80-89,0,0,5067,0,2,7,9,1,0.035922614,1.920327625,0
12691,M,87,80-89,0,0,5067,0,0,7,7,1,0.006049924,1.920327625,0
24377,M,89,80-89,0,0,5067,0,0,6,6,1,0.0,1.920327625,0
1476,F,84,80-89,0,0,5067,0,0,4,4,1,0.035258296,1.920327625,0
435,M,87,80-89,0,0,5067,0,0,4,4,1,0.000475311,1.0,0
20770,F,88,80-89,0,0,5067,0,0,6,6,1,0.031334685,1.920327625,0
3121,F,82,80-89,0,0,5067,0,1,2,3,1,0.0,1.920327625,0
26271,M,83,80-89,0,0,5067,0,0,4,4,1,0.0,0.0,0
16003,M,84,80-89,0,0,5067,0,0,0,0,0,0.9999999,1.920327625,0
12051,M,86,80-89,0,0,5067,0,0,17,17,1,0.009283213,1.920327625,0
11677,M,87,80-89,0,0,5067,0,0,2,2,1,0.070328645,1.920327625,0
23452,M,82,80-89,0,0,5067,0,0,9,9,1,0.0,1.920327625,0
18326,F,83,80-89,0,0,5067,0,0,9,9,1,0.011001415,1.920327625,0
25873,F,84,80-89,0,0,5067,0,0,1,1,1,0.014590348,1.920327625,0
18731,M,80,80-89,0,0,5067,0,3,7,10,1,0.00514242,1.920327625,1
33401,F,80,80-89,0,0,5067,0,0,5,5,1,0.054521399,1.920327625,0
11562,M,81,80-89,0,0,5067,0,0,2,2,1,0.382803821,1.920327625,0
15033,F,83,80-89,0,0,5067,0,0,2,2,1,0.007024824,1.920327625,0
17978,F,83,80-89,0,0,5067,0,0,5,5,1,0.205574364,1.920327625,0
2237,M,84,80-89,0,0,5067,0,0,6,6,1,0.062016249,1.920327625,0
1490,F,85,80-89,0,0,5067,0,0,9,9,1,0.008754387,1.920327625,0
34207,M,85,80-89,0,0,5067,0,1,9,10,1,0.001043597,1.920327625,0
20725,M,87,80-89,0,0,5067,0,0,9,9,1,0.0,1.920327625,0
31401,F,87,80-89,0,0,5067,0,0,4,4,1,0.02298295,1.920327625,0
31445,M,87,80-89,0,0,5067,0,0,4,4,1,0.0,0.0,0
921,F,88,80-89,0,0,5067,0,0,5,5,1,0.02819812,1.920327625,0
